block_datetime,slot,block_number,block_hash,value,base_fee_per_gas,gas_limit,gas_used,num_tx,builder_label,builder_pubkey,relay,bid_timestamp_ms,slot_time_ms,proposer_pubkey,proposer_mev_recipient,optimistic_submission,builder_fee_recipient,block_timestamp,extra_data,payload_delivered
2024-03-26 11:22:35,8719011,19518289,0xb8acc93ca63ce56cffcc6188e6ef5563e5eeca136b6ab71fe657f9e920e7a88b,,19288668383.0,30000000.0,3346585.0,0.0,geth,0x313c8306ef0b5317f822805eb69c6dd8fc091a38,,,,0x313c8306ef0b5317f822805eb69c6dd8fc091a38,0x313c8306ef0b5317f822805eb69c6dd8fc091a38,False,0x313c8306ef0b5317f822805eb69c6dd8fc091a38,1711452155.0,0xd883010d0e846765746888676f312e32312e36856c696e7578,0
2024-03-26 11:05:11,8718924,19518202,0x62fdb0db21d8252d0773395c93f682897a65e888ed6f531ce64dcb603d6bd265,,26683508406.0,30000000.0,18131246.0,0.0,,0xe3af9dfb89ad18ee989e21f2e5543c8b8aa2c6b9,,,,0xe3af9dfb89ad18ee989e21f2e5543c8b8aa2c6b9,0xe3af9dfb89ad18ee989e21f2e5543c8b8aa2c6b9,False,0xe3af9dfb89ad18ee989e21f2e5543c8b8aa2c6b9,1711451111.0,0x,0
2024-03-26 11:00:23,8718900,19518178,0x4456e34be10f26571ddb3ef6db5d6f955d759a1cbe26b5b66bd416b7b02dadbf,,23221933720.0,30000000.0,29999464.0,0.0,,0x6c2f1163dcc07fd1666c0dfeaf61ea78d0627885,,,,0x6c2f1163dcc07fd1666c0dfeaf61ea78d0627885,0x6c2f1163dcc07fd1666c0dfeaf61ea78d0627885,False,0x6c2f1163dcc07fd1666c0dfeaf61ea78d0627885,1711450823.0,0x,0
2024-03-26 10:58:23,8718890,19518169,0x53b9e28d1872cc0bc1d95b48a1bebc33a670d0dc025ba57bab4622f80f8764db,,19764242818.0,30000000.0,3410741.0,0.0,geth,0xf48281261745d520879bd4c089cb42bd8782b6cb,,,,0xf48281261745d520879bd4c089cb42bd8782b6cb,0xf48281261745d520879bd4c089cb42bd8782b6cb,False,0xf48281261745d520879bd4c089cb42bd8782b6cb,1711450703.0,0xd883010d0d846765746888676f312e32312e37856c696e7578,0
2024-03-26 10:52:47,8718862,19518142,0x23087603338e808376bdec57b96adac8b18f4adcd8d251f436174c721586f77c,,22820327714.0,30000000.0,3222344.0,0.0,geth,0xd8f4990274feec416ce9dcafbb34b6e41571a7c5,,,,0xd8f4990274feec416ce9dcafbb34b6e41571a7c5,0xd8f4990274feec416ce9dcafbb34b6e41571a7c5,False,0xd8f4990274feec416ce9dcafbb34b6e41571a7c5,1711450367.0,0xd883010d0e846765746888676f312e32312e36856c696e7578,0
2024-03-26 10:50:35,8718851,19518131,0x88b7a09cee71cec84c2d73ba46e4f3cd63177c5763e8de048e79aeae4967bc8e,,24358092199.0,30000000.0,3464438.0,0.0,geth,0xc7977338e5b492302d823ec145e53219eb003f4d,,,,0xc7977338e5b492302d823ec145e53219eb003f4d,0xc7977338e5b492302d823ec145e53219eb003f4d,False,0xc7977338e5b492302d823ec145e53219eb003f4d,1711450235.0,0xd883010d0e846765746888676f312e32312e36856c696e7578,0
2024-03-26 10:38:23,8718790,19518071,0x93accb87e6eda85f087ae85453414bddc7857f1e1f697050cc369bb0b7036090,,23021019854.0,30000000.0,4172097.0,0.0,geth,0x4c2008a728aaf991f696f493bab15a6178994836,,,,0x4c2008a728aaf991f696f493bab15a6178994836,0x4c2008a728aaf991f696f493bab15a6178994836,False,0x4c2008a728aaf991f696f493bab15a6178994836,1711449503.0,0xd883010d0e846765746888676f312e32322e31856c696e7578,0
2024-03-26 10:35:23,8718775,19518056,0x04a63699f595825fa62c86e235ea0f09c70de85eedd7c23538a69172be3d3c34,,18207313527.0,30000000.0,1634592.0,0.0,geth,0xab98438c803d6b88ef0418ecfbc554c8150e6591,,,,0xab98438c803d6b88ef0418ecfbc554c8150e6591,0xab98438c803d6b88ef0418ecfbc554c8150e6591,False,0xab98438c803d6b88ef0418ecfbc554c8150e6591,1711449323.0,0xd883010d0e846765746888676f312e32312e36856c696e7578,0
2024-03-26 10:27:23,8718735,19518016,0x49e4451c5067ad6d5d28d3bcaa0da9a3020b53b3f4f518245102a99cb4e7f456,,22069794358.0,30000000.0,10191157.0,0.0,,0xca17aa590e2cf6d3436536d711246ba816868eff,,,,0xca17aa590e2cf6d3436536d711246ba816868eff,0xca17aa590e2cf6d3436536d711246ba816868eff,False,0xca17aa590e2cf6d3436536d711246ba816868eff,1711448843.0,0x,0
2024-03-26 10:00:23,8718600,19517883,0x3d43482d7fc1a9cae2371b65a4d4ce7d3f849de768d96a1d653d96fe0d71ba20,,22250866862.0,30000000.0,4125517.0,0.0,geth,0xc025c03e10f656d3ee76685d53d236824d8ef3da,,,,0xc025c03e10f656d3ee76685d53d236824d8ef3da,0xc025c03e10f656d3ee76685d53d236824d8ef3da,False,0xc025c03e10f656d3ee76685d53d236824d8ef3da,1711447223.0,0xd883010d0d846765746888676f312e32312e37856c696e7578,0
2024-03-26 09:59:23,8718595,19517878,0xa5e11ef7f879ab407545396a22738565447f8f56c58916f853c7ffda6dc1e76d,,19596216327.0,30000000.0,29949023.0,0.0,Nethermind,0x923a55378c22edf784ba784eb253b6030dd7cc4a,,,,0x923a55378c22edf784ba784eb253b6030dd7cc4a,0x923a55378c22edf784ba784eb253b6030dd7cc4a,False,0x923a55378c22edf784ba784eb253b6030dd7cc4a,1711447163.0,0x4e65746865726d696e64,0
2024-03-26 09:54:23,8718570,19517853,0x7a1306793b89852e48a2e5424c1e4a3f22b9664e6bf810b9942adecb18499ef4,,25882510806.0,30000000.0,3071498.0,0.0,geth,0xa38b1bd0aa77a6fd040bcbd460ae85266c132e9e,,,,0xa38b1bd0aa77a6fd040bcbd460ae85266c132e9e,0xa38b1bd0aa77a6fd040bcbd460ae85266c132e9e,False,0xa38b1bd0aa77a6fd040bcbd460ae85266c132e9e,1711446863.0,0xd883010d0e846765746888676f312e32312e36856c696e7578,0
2024-03-26 09:51:23,8718555,19517838,0xbbff0dc9aea7a6cd6a2ac9ad4f2f15260ec798d56c57edcc36acd725b8365d76,,24686953448.0,30000000.0,27821389.0,0.0,,0xfc2df5e44baa6ed18104592664579ee705700160,,,,0xfc2df5e44baa6ed18104592664579ee705700160,0xfc2df5e44baa6ed18104592664579ee705700160,False,0xfc2df5e44baa6ed18104592664579ee705700160,1711446683.0,0x,0
2024-03-26 09:43:47,8718517,19517803,0x8ddcf68bc808b622703140c0e6023bdc1c4a4be0bcbfec02efc8ca71c9a1c2d8,,22765780944.0,30000000.0,3885548.0,0.0,geth,0x10f92897ed42cb9d3d40cc22340b16a299b0f134,,,,0x10f92897ed42cb9d3d40cc22340b16a299b0f134,0x10f92897ed42cb9d3d40cc22340b16a299b0f134,False,0x10f92897ed42cb9d3d40cc22340b16a299b0f134,1711446227.0,0xd883010d0e846765746888676f312e32312e36856c696e7578,0
2024-03-26 09:38:23,8718490,19517776,0xf3eaf6767837298ed692b2498b2d10faba5c1dc2955d632ab58ee63208510150,,21031130697.0,30000000.0,13450853.0,0.0,reth/v0.2.0-beta.3/linux,0x8b3ecac5861686dff850399d358a693743ad426d,out-of-scope,,,0x8b3ecac5861686dff850399d358a693743ad426d,0x8b3ecac5861686dff850399d358a693743ad426d,False,0x8b3ecac5861686dff850399d358a693743ad426d,1711445903.0,0x98726574682f76302e322e302d626574612e332f6c696e7578,1
2024-03-26 09:26:47,8718432,19517718,0xefbcbcbc455e777268baccbd67a96277020fc25232ab4984d254bb68c7eca611,,18396111147.0,30000000.0,2680063.0,0.0,geth,0x20a684a5b011853c39ac6b8a71c97b3b5515b448,,,,0x20a684a5b011853c39ac6b8a71c97b3b5515b448,0x20a684a5b011853c39ac6b8a71c97b3b5515b448,False,0x20a684a5b011853c39ac6b8a71c97b3b5515b448,1711445207.0,0xd883010d0e846765746888676f312e32312e36856c696e7578,0
2024-03-26 09:14:59,8718373,19517659,0xfd2518d010abb8034e3a978bd2e3626b62600922b4017d45d5e2d3632fe2b34a,,19272030245.0,30000000.0,14463345.0,0.0,Nethermind,0x7dc4c675211a25e2f0766036bb22362ef1da7dd3,,,,0x7dc4c675211a25e2f0766036bb22362ef1da7dd3,0x7dc4c675211a25e2f0766036bb22362ef1da7dd3,False,0x7dc4c675211a25e2f0766036bb22362ef1da7dd3,1711444499.0,0x4e65746865726d696e64,0
2024-03-26 08:57:47,8718287,19517574,0x92e3710fe5be08f85d93f1635904b1defd4418b6ad95d46f3f8da2ac3d048d2c,,19521501459.0,30000000.0,29988234.0,0.0,Nethermind,0x8d35c2f0e202ea3b185d6f8a767758bd7564dc4a,,,,0x8d35c2f0e202ea3b185d6f8a767758bd7564dc4a,0x8d35c2f0e202ea3b185d6f8a767758bd7564dc4a,False,0x8d35c2f0e202ea3b185d6f8a767758bd7564dc4a,1711443467.0,0x4e65746865726d696e64,0
2024-03-26 08:45:23,8718225,19517512,0x5fef0de4fb2f375639c1882620a145292467b66d3f021a683882f0e065a176f5,,20626570511.0,30000000.0,3481420.0,0.0,geth,0x35467e26dfc47ae96bc287e1476dbfa9e52f6b50,,,,0x35467e26dfc47ae96bc287e1476dbfa9e52f6b50,0x35467e26dfc47ae96bc287e1476dbfa9e52f6b50,False,0x35467e26dfc47ae96bc287e1476dbfa9e52f6b50,1711442723.0,0xd883010d0e846765746888676f312e32312e36856c696e7578,0
2024-03-26 08:37:23,8718185,19517472,0xc09ff48db9c90507bd3afe0bd90df4a0ad85427fcb6d566f879522faca4a4585,,21441369194.0,30000000.0,4743764.0,0.0,geth,0x048b9a0423474499c51613d1bba4b36a070615b7,,,,0x048b9a0423474499c51613d1bba4b36a070615b7,0x048b9a0423474499c51613d1bba4b36a070615b7,False,0x048b9a0423474499c51613d1bba4b36a070615b7,1711442243.0,0xd883010d0e846765746888676f312e32312e37856c696e7578,0
2024-03-26 08:13:47,8718067,19517354,0x591044451944549bbb6439a946bb44028e3c03ffcc60018bc401e003e5f14efd,,22378326717.0,30000000.0,9689725.0,0.0,Nethermind,0xacb80f34495e8f98392bfba68ab56628468914a3,,,,0xacb80f34495e8f98392bfba68ab56628468914a3,0xacb80f34495e8f98392bfba68ab56628468914a3,False,0xacb80f34495e8f98392bfba68ab56628468914a3,1711440827.0,0x4e65746865726d696e64,0
2024-03-26 08:12:35,8718061,19517348,0x20739ac23d07ed967043a7b43d1548b3b7e1110f7ff59436ad92320d86dee4ae,,19431664136.0,30000000.0,3794382.0,0.0,geth,0x915bd2eace75d6470f676d4be9dfc40226ef9fb8,,,,0x915bd2eace75d6470f676d4be9dfc40226ef9fb8,0x915bd2eace75d6470f676d4be9dfc40226ef9fb8,False,0x915bd2eace75d6470f676d4be9dfc40226ef9fb8,1711440755.0,0xd883010d0e846765746888676f312e32312e36856c696e7578,0
2024-03-26 07:48:59,8717943,19517231,0xb1258a276b03e1f27bc62082134f71ed41bf432dac323b7b7b852151097dc517,,19177990657.0,30000000.0,12385462.0,0.0,,0x6ed60d1b94b0bb67dca1c3e69b4ee2f2ef10136f,,,,0x6ed60d1b94b0bb67dca1c3e69b4ee2f2ef10136f,0x6ed60d1b94b0bb67dca1c3e69b4ee2f2ef10136f,False,0x6ed60d1b94b0bb67dca1c3e69b4ee2f2ef10136f,1711439339.0,0x,0
2024-03-26 07:37:59,8717888,19517177,0x7cc555ba8c1290ec10fcbfe6bba0fb580f9be21692063ca9b5a5cbedd62e6f62,,16115834567.0,30000000.0,16819900.0,0.0,,0x57f2123075231d8b0452c8faf7c3f631129435cd,,,,0x57f2123075231d8b0452c8faf7c3f631129435cd,0x57f2123075231d8b0452c8faf7c3f631129435cd,False,0x57f2123075231d8b0452c8faf7c3f631129435cd,1711438679.0,0x,0
2024-03-26 07:27:59,8717838,19517127,0xcc3d52d80fdd17f12ebd94a82d6b3caa374b25902df9227fce9d9c79dacb00ef,,19726464760.0,30000000.0,1957618.0,0.0,geth,0x9a6b896871611ecb5c82a2c71244754904626951,,,,0x9a6b896871611ecb5c82a2c71244754904626951,0x9a6b896871611ecb5c82a2c71244754904626951,False,0x9a6b896871611ecb5c82a2c71244754904626951,1711438079.0,0xd883010d0e846765746888676f312e32312e36856c696e7578,0
2024-03-26 07:23:47,8717817,19517106,0x3a319ba27b777074c075125596d5ee6dd0343f928ea4ae8c3a26ec15e02df606,,18628607589.0,30000000.0,29996679.0,0.0,,0x4a8ac9badfcc384d8bd1640f3fa1b6f549de38c1,,,,0x4a8ac9badfcc384d8bd1640f3fa1b6f549de38c1,0x4a8ac9badfcc384d8bd1640f3fa1b6f549de38c1,False,0x4a8ac9badfcc384d8bd1640f3fa1b6f549de38c1,1711437827.0,0x,0
2024-03-26 06:59:35,8717696,19516988,0x02c307043df7290c50b49498b12fc3909c1670fd113069e0f1abd7a8e684b63a,,18949204288.0,30000000.0,13700382.0,0.0,,0x238697998d8a3bf437dcd425e326e0b45766ed77,,,,0x238697998d8a3bf437dcd425e326e0b45766ed77,0x238697998d8a3bf437dcd425e326e0b45766ed77,False,0x238697998d8a3bf437dcd425e326e0b45766ed77,1711436375.0,0x,0
2024-03-26 06:53:35,8717666,19516958,0x342420fc8223bd9fa2fbcb3977fb5d3b6aba172d886f583440007c66a48bfcdd,,18243664515.0,30000000.0,1877549.0,0.0,geth,0xe1bd460f3540ca743b2e1065d62eabab06ddcaa9,,,,0xe1bd460f3540ca743b2e1065d62eabab06ddcaa9,0xe1bd460f3540ca743b2e1065d62eabab06ddcaa9,False,0xe1bd460f3540ca743b2e1065d62eabab06ddcaa9,1711436015.0,0xd883010d0e846765746888676f312e32302e37856c696e7578,0
2024-03-26 06:46:11,8717629,19516921,0x1793b5a2bccc4fa4a8e1fe02d1cd8cf8ae59be21daabbce03ff792a6f4cc6420,,18633333127.0,30000000.0,3760537.0,0.0,geth,0xb79743c0968c49a518be9c83bed8f6f69e005c32,,,,0xb79743c0968c49a518be9c83bed8f6f69e005c32,0xb79743c0968c49a518be9c83bed8f6f69e005c32,False,0xb79743c0968c49a518be9c83bed8f6f69e005c32,1711435571.0,0xd883010d0e846765746888676f312e32312e36856c696e7578,0
2024-03-26 06:37:35,8717586,19516878,0x08c8ef4746a63bfaeb19ca90774502426b07e50740ff037e34be6a6235caedc3,,18245218733.0,30000000.0,10936289.0,0.0,,0x4e22d392326b082cc48c3c25bbc02b0ed6d7b4ca,,,,0x4e22d392326b082cc48c3c25bbc02b0ed6d7b4ca,0x4e22d392326b082cc48c3c25bbc02b0ed6d7b4ca,False,0x4e22d392326b082cc48c3c25bbc02b0ed6d7b4ca,1711435055.0,0x,0
2024-03-26 06:33:23,8717565,19516857,0x12d6e6ca325c46e568bcdf524307711c13906aeb2c000525fea21048d8d5eaa3,,19089592201.0,30000000.0,2624311.0,0.0,geth,0x8bf92755e680523715cb731314ee1ea5b5f3e441,,,,0x8bf92755e680523715cb731314ee1ea5b5f3e441,0x8bf92755e680523715cb731314ee1ea5b5f3e441,False,0x8bf92755e680523715cb731314ee1ea5b5f3e441,1711434803.0,0xd883010d0e846765746888676f312e32312e36856c696e7578,0
2024-03-26 06:05:11,8717424,19516721,0x9a617fd874cbec13ac1532bd8665ec0a809e8836efdceccf40fb75233ed86419,,15647111260.0,30000000.0,5370087.0,0.0,geth,0xb391ae8fc7483770930d1deab5a898206e9cdb3f,,,,0xb391ae8fc7483770930d1deab5a898206e9cdb3f,0xb391ae8fc7483770930d1deab5a898206e9cdb3f,False,0xb391ae8fc7483770930d1deab5a898206e9cdb3f,1711433111.0,0xd883010d0e846765746888676f312e32312e36856c696e7578,0
2024-03-26 05:58:23,8717390,19516687,0x27933c617b88ad47bba7e0f14041e44b6052c20ebb919f3f3b5cdfdae688d047,,17632699935.0,30000000.0,1557431.0,0.0,geth,0x5d0e2def3effbfec114e2e4abf360b448e072b21,,,,0x5d0e2def3effbfec114e2e4abf360b448e072b21,0x5d0e2def3effbfec114e2e4abf360b448e072b21,False,0x5d0e2def3effbfec114e2e4abf360b448e072b21,1711432703.0,0xd883010d0e846765746888676f312e32312e36856c696e7578,0
2024-03-26 05:53:47,8717367,19516664,0x82a90e60b907a55ae00be973c52d67efaf3eda90c454fa8939840585dd9a1f3d,,16715687466.0,30000000.0,20663706.0,0.0,Nethermind,0x7254fba886abd1db5d9b6a36e3f0f4f6bb397b00,,,,0x7254fba886abd1db5d9b6a36e3f0f4f6bb397b00,0x7254fba886abd1db5d9b6a36e3f0f4f6bb397b00,False,0x7254fba886abd1db5d9b6a36e3f0f4f6bb397b00,1711432427.0,0x4e65746865726d696e64,0
2024-03-26 05:51:23,8717355,19516652,0x464e519788b1b4a5d98b593ea0adf6e821bef1209364e82041c63656dae73aab,,17688755074.0,30000000.0,2529132.0,0.0,geth,0x8c91ddf1d6448b1e344e930aa00f356c2bf74bca,,,,0x8c91ddf1d6448b1e344e930aa00f356c2bf74bca,0x8c91ddf1d6448b1e344e930aa00f356c2bf74bca,False,0x8c91ddf1d6448b1e344e930aa00f356c2bf74bca,1711432283.0,0xd883010d0d846765746888676f312e32312e37856c696e7578,0
2024-03-26 05:35:59,8717278,19516576,0x95175b76aaf62ba50e532bda4104f2bda217fd7a1bd953b8734d5b290bcfea00,,18598755951.0,30000000.0,1062122.0,0.0,geth,0x9229db1b1adb427db8be6f658031ddb58d016a72,,,,0x9229db1b1adb427db8be6f658031ddb58d016a72,0x9229db1b1adb427db8be6f658031ddb58d016a72,False,0x9229db1b1adb427db8be6f658031ddb58d016a72,1711431359.0,0xd883010d0e846765746888676f312e32312e36856c696e7578,0
2024-03-26 05:35:23,8717275,19516573,0xf324f8bd3516cfeb2adfc2f64b9b01f768b3a7c0f917489bbbf6c2499ec347f3,,17292200290.0,30000000.0,2988637.0,0.0,geth,0x0668a16426f09ec5a741bfb3a6ea3b3d512efe2e,,,,0x0668a16426f09ec5a741bfb3a6ea3b3d512efe2e,0x0668a16426f09ec5a741bfb3a6ea3b3d512efe2e,False,0x0668a16426f09ec5a741bfb3a6ea3b3d512efe2e,1711431323.0,0xd883010d0e846765746888676f312e32312e36856c696e7578,0
2024-03-26 05:33:47,8717267,19516565,0xa4324f7dad6aa3d7e8204c82c2251a0607ce6ed9d74677cb9b3f1ffa4f5ccf25,,18034788554.0,30000000.0,2622141.0,0.0,geth,0xbef98a28498c4caf41ad3c9fc832491077dbc878,,,,0xbef98a28498c4caf41ad3c9fc832491077dbc878,0xbef98a28498c4caf41ad3c9fc832491077dbc878,False,0xbef98a28498c4caf41ad3c9fc832491077dbc878,1711431227.0,0xd883010d0e846765746888676f312e32312e36856c696e7578,0
2024-03-26 05:26:47,8717232,19516530,0xc589fa17d6d386d4e58259ed23c84becfa8a22eb9dc17e718a72c695e996fed1,,16181174366.0,30000000.0,2797809.0,0.0,geth,0x7e0e4a6e5275e57f823c90529a9f3bf2ac049ce0,,,,0x7e0e4a6e5275e57f823c90529a9f3bf2ac049ce0,0x7e0e4a6e5275e57f823c90529a9f3bf2ac049ce0,False,0x7e0e4a6e5275e57f823c90529a9f3bf2ac049ce0,1711430807.0,0xd883010d0e846765746888676f312e32312e36856c696e7578,0
2024-03-26 05:25:11,8717224,19516522,0xa2809f769a357736b0f7c11de4f3ada4774a1f0064069f0b52ce143eb21bf574,,18052980832.0,30000000.0,14833976.0,0.0,geth,0xa88efe23b35dd762377e067d561278b394098f9f,,,,0xa88efe23b35dd762377e067d561278b394098f9f,0xa88efe23b35dd762377e067d561278b394098f9f,False,0xa88efe23b35dd762377e067d561278b394098f9f,1711430711.0,0xd883010d0e846765746888676f312e32312e36856c696e7578,0
2024-03-26 05:20:11,8717199,19516497,0x2f3d85566c0b60c75495e60353e9099a4a8f7d38d860f4148963e67441fe42e7,,19033462014.0,30000000.0,9428942.0,0.0,geth,0xbb0250e64e87faadce64c0349f61450e4e038b06,,,,0xbb0250e64e87faadce64c0349f61450e4e038b06,0xbb0250e64e87faadce64c0349f61450e4e038b06,False,0xbb0250e64e87faadce64c0349f61450e4e038b06,1711430411.0,0xd883010d0e846765746888676f312e32312e36856c696e7578,0
2024-03-26 04:58:47,8717092,19516390,0xf7c69deff5d165618a507aed5a3201c63547f4cb06ca344f1b8ef17777b98737,,17893583867.0,30000000.0,12004027.0,0.0,,0x06004b6cb15e645ff7e39321941d38be025af3a4,,,,0x06004b6cb15e645ff7e39321941d38be025af3a4,0x06004b6cb15e645ff7e39321941d38be025af3a4,False,0x06004b6cb15e645ff7e39321941d38be025af3a4,1711429127.0,0x,0
2024-03-26 04:57:35,8717086,19516384,0x48a6a0f9a84f0de7fa7c3091e0820bf8db1b1ddf6375ac2f33b5987f7689b2d6,,18405505732.0,30000000.0,2263672.0,0.0,geth,0x33ed792326edc9e826b4e0ef64594ab3d8d00acc,,,,0x33ed792326edc9e826b4e0ef64594ab3d8d00acc,0x33ed792326edc9e826b4e0ef64594ab3d8d00acc,False,0x33ed792326edc9e826b4e0ef64594ab3d8d00acc,1711429055.0,0xd883010d0e846765746888676f312e32312e37856c696e7578,0
2024-03-26 04:51:23,8717055,19516354,0xfca81bbe32d4bc004a48a4c59d2ce63b1dbb4d58e2e6fbc8a3139080d9a2c20d,,15551401551.0,30000000.0,29980218.0,0.0,Nethermind,0xdc7402a6673f61db91ca7daf4c5be53c2e3cece1,,,,0xdc7402a6673f61db91ca7daf4c5be53c2e3cece1,0xdc7402a6673f61db91ca7daf4c5be53c2e3cece1,False,0xdc7402a6673f61db91ca7daf4c5be53c2e3cece1,1711428683.0,0x4e65746865726d696e64,0
2024-03-26 04:39:59,8716998,19516297,0xe4067efb38a7c497fd9b2b58571a46afe73095d0edc0228be5d84a61ce3fc5ff,,17997013624.0,30000000.0,2058455.0,0.0,geth,0x8ce3e4d3d5cd40952e5594338b198ecd70d67eea,,,,0x8ce3e4d3d5cd40952e5594338b198ecd70d67eea,0x8ce3e4d3d5cd40952e5594338b198ecd70d67eea,False,0x8ce3e4d3d5cd40952e5594338b198ecd70d67eea,1711427999.0,0xd883010d0e846765746888676f312e32312e36856c696e7578,0
2024-03-26 04:34:23,8716970,19516270,0xdedb640b06fbe2d7c1c2c0d80fa0baefc036c1d02bfeb9580b901b03c5d066e8,,16994093002.0,30000000.0,2241325.0,0.0,geth,0x300afbe08ee4619ec93524f9255ce59a013a5b63,,,,0x300afbe08ee4619ec93524f9255ce59a013a5b63,0x300afbe08ee4619ec93524f9255ce59a013a5b63,False,0x300afbe08ee4619ec93524f9255ce59a013a5b63,1711427663.0,0xd883010d0e846765746888676f312e32312e36856c696e7578,0
2024-03-26 04:21:47,8716907,19516207,0xc27af58c699b45c01c219604139cb15a12c649ef65f1c5e4d1fd86e115b2d264,,17676419531.0,30000000.0,11343171.0,0.0,Nethermind,0x864bd4e84bdf3dcee9f4212dc32f198277056e22,,,,0x864bd4e84bdf3dcee9f4212dc32f198277056e22,0x864bd4e84bdf3dcee9f4212dc32f198277056e22,False,0x864bd4e84bdf3dcee9f4212dc32f198277056e22,1711426907.0,0x4e65746865726d696e64,0
2024-03-26 04:16:47,8716882,19516182,0x6c9ca375724d8f93772d27e847597ed418224dec96e31223d09c5d7584749070,,18487974070.0,30000000.0,2262632.0,0.0,geth,0xd4d63cb0e661df7bd54b27d8ee38013d68e8cc8f,,,,0xd4d63cb0e661df7bd54b27d8ee38013d68e8cc8f,0xd4d63cb0e661df7bd54b27d8ee38013d68e8cc8f,False,0xd4d63cb0e661df7bd54b27d8ee38013d68e8cc8f,1711426607.0,0xd883010d0d846765746888676f312e32312e37856c696e7578,0
2024-03-26 04:02:35,8716811,19516111,0x0c546be2198dc8dcaf2ac2158cc568dfb838d9376897f4ed485c1f185e9b1a63,,19533868221.0,30000000.0,2218041.0,0.0,geth,0x9406aa6b49a4347366556a158e763343e9b32ec5,,,,0x9406aa6b49a4347366556a158e763343e9b32ec5,0x9406aa6b49a4347366556a158e763343e9b32ec5,False,0x9406aa6b49a4347366556a158e763343e9b32ec5,1711425755.0,0xd883010d0e846765746888676f312e32312e36856c696e7578,0
2024-03-26 03:59:47,8716797,19516097,0x3bf7c84370b1e2a0ac25e81892bbc063753f53bf8e0d3d606fe47dd1eb1edef9,,17670547901.0,30000000.0,1478818.0,0.0,geth,0x3b229f3799b0c11d41e832daf903defa3ac089a1,,,,0x3b229f3799b0c11d41e832daf903defa3ac089a1,0x3b229f3799b0c11d41e832daf903defa3ac089a1,False,0x3b229f3799b0c11d41e832daf903defa3ac089a1,1711425587.0,0xd883010d0e846765746888676f312e32302e37856c696e7578,0
2024-03-26 03:57:59,8716788,19516088,0x0bcf9b643d4a34903ee6009ffb5730c4ecb744ba6db8752ec376fe7516b965a2,,18101262636.0,30000000.0,8866528.0,0.0,,0x91a9b34f25b78ca35ef8975e7bfc459c2c3364f5,,,,0x91a9b34f25b78ca35ef8975e7bfc459c2c3364f5,0x91a9b34f25b78ca35ef8975e7bfc459c2c3364f5,False,0x91a9b34f25b78ca35ef8975e7bfc459c2c3364f5,1711425479.0,0x,0
2024-03-26 03:47:59,8716738,19516039,0x8400d3a6759c1d387520dceb86fefcee0ab01c18417579e29b4faa9ce62a7fa8,,20528087165.0,30000000.0,14027450.0,0.0,Nethermind,0x95e8403ed2dcb25dc07deaac6ebee12f62efbadd,,,,0x95e8403ed2dcb25dc07deaac6ebee12f62efbadd,0x95e8403ed2dcb25dc07deaac6ebee12f62efbadd,False,0x95e8403ed2dcb25dc07deaac6ebee12f62efbadd,1711424879.0,0x4e65746865726d696e64,0
2024-03-26 03:34:59,8716673,19515976,0xc09bc603780d3cc7a35a7b787b6585dc69d7800d0153d1cd03249fd6f685ff5d,,19891189154.0,30000000.0,9449860.0,0.0,,0x13f2241aa64bb6da2b74553fa9e12b713b74f334,,,,0x13f2241aa64bb6da2b74553fa9e12b713b74f334,0x13f2241aa64bb6da2b74553fa9e12b713b74f334,False,0x13f2241aa64bb6da2b74553fa9e12b713b74f334,1711424099.0,0x,0
2024-03-26 03:21:11,8716604,19515907,0x6ce687f58a33da1ad78f116f6a52ef2f64738703a38d435ab43ef9fc3905b4fa,,19383119925.0,30000000.0,5545607.0,0.0,geth,0x5f00fcc7c2698457d6907da4b4fe1a0f121d81ee,,,,0x5f00fcc7c2698457d6907da4b4fe1a0f121d81ee,0x5f00fcc7c2698457d6907da4b4fe1a0f121d81ee,False,0x5f00fcc7c2698457d6907da4b4fe1a0f121d81ee,1711423271.0,0xd883010d0d846765746888676f312e32312e37856c696e7578,0
2024-03-26 03:14:47,8716572,19515875,0xe63c65585ce378ef62a2bf102c02211e6891caf75965557df8540e7b3991c450,,19220746081.0,30000000.0,1227232.0,0.0,geth,0x47f3648bd7908077d2f9e1a8d1b57eb51e028b05,,,,0x47f3648bd7908077d2f9e1a8d1b57eb51e028b05,0x47f3648bd7908077d2f9e1a8d1b57eb51e028b05,False,0x47f3648bd7908077d2f9e1a8d1b57eb51e028b05,1711422887.0,0xd883010d0e846765746888676f312e32312e36856c696e7578,0
2024-03-26 03:12:23,8716560,19515863,0x88700ed17fb01dd49870a3c270c790a2ed111b0331ac95d11333d42c52cd1b1a,,18411487841.0,30000000.0,10394349.0,0.0,Nethermind,0x721d3be5d26c271226c97b05b7802a4a18ec484f,,,,0x721d3be5d26c271226c97b05b7802a4a18ec484f,0x721d3be5d26c271226c97b05b7802a4a18ec484f,False,0x721d3be5d26c271226c97b05b7802a4a18ec484f,1711422743.0,0x4e65746865726d696e64,0
